id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance
1725044554,창동양곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,010-5927-7849,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049623589031,37.6533268846378,http://place.map.kakao.com/1725044554,96
1561365228,팔삼닭발,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-992-1983,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049660968991,37.6533025423782,http://place.map.kakao.com/1561365228,98
16558902,서울뚝배기,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 3-4,서울 도봉구 마들로11길 71,127.049358425797,37.6533414116034,http://place.map.kakao.com/16558902,102
788591254,통돌이숯불구이,"음식점 > 한식 > 육류,고기",FD6,음식점,,서울 도봉구 창동 3-4,서울 도봉구 마들로11길 71,127.0493890119205,37.65332518111555,http://place.map.kakao.com/788591254,102
476776309,리얼파스타 창동점,음식점 > 양식 > 이탈리안,FD6,음식점,0507-1394-9311,서울 도봉구 창동 3-4,서울 도봉구 마들로11길 71,127.0493357543,37.6533306092962,http://place.map.kakao.com/476776309,104
1694525501,박보영김밥,음식점 > 분식,FD6,음식점,02-996-1988,서울 도봉구 창동 3-4,서울 도봉구 마들로11길 71,127.04940826407241,37.65330625241464,http://place.map.kakao.com/1694525501,104
903557075,코토코토,음식점 > 일식 > 일본식라면,FD6,음식점,,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05086242993701,37.65367053234091,http://place.map.kakao.com/903557075,106
12054903,파리바게뜨 창동역동부점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,음식점,02-991-8204,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.04918958296915,37.653351392936,http://place.map.kakao.com/12054903,108
493498803,스시영,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-995-6859,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702975502,37.65367951429569,http://place.map.kakao.com/493498803,111
27349012,밀숲 창동점,음식점 > 한식 > 국수,FD6,음식점,02-907-3307,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05100076499998,37.65379030328459,http://place.map.kakao.com/27349012,111
685527887,본죽&비빔밥cafe 창4동점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,음식점,02-991-6288,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702237114,37.65366870250863,http://place.map.kakao.com/685527887,111
292721938,샐러디 창동역점,음식점 > 샐러드 > 샐러디,FD6,음식점,02-900-0878,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050938362594,37.6536804103852,http://place.map.kakao.com/292721938,112
1381371448,방콕스토리,음식점 > 아시아음식 > 동남아음식 > 태국음식,FD6,음식점,02-900-9810,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050949699126,37.6536867123672,http://place.map.kakao.com/1381371448,112
16621968,창동숯불화로구이,"음식점 > 한식 > 육류,고기",FD6,음식점,,서울 도봉구 창동 12-2,서울 도봉구 노해로69길 21-7,127.05025925210322,37.65322029958524,http://place.map.kakao.com/16621968,112
26542123,곤지암소머리국밥,음식점 > 한식 > 국밥,FD6,음식점,1899-9501,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050967820832,37.6536722888187,http://place.map.kakao.com/26542123,114
122706630,수유리닭집 창동점,음식점 > 치킨,FD6,음식점,02-993-1109,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.049073958036,37.6532955801673,http://place.map.kakao.com/122706630,119
845916916,88주전자,음식점 > 술집,FD6,음식점,,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.049083011908,37.6532775567538,http://place.map.kakao.com/845916916,120
2142538696,압구정찌개마을&명태찜 창동점,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-992-2323,서울 도봉구 창동 12-1,서울 도봉구 노해로69길 21-11,127.050074464188,37.6531104582909,http://place.map.kakao.com/2142538696,120
728614414,다니,음식점 > 일식,FD6,음식점,02-998-8370,서울 도봉구 창동 12-1,서울 도봉구 노해로69길 21-11,127.050075596797,37.6531095568275,http://place.map.kakao.com/728614414,120
2044392023,피아노바,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.049070545936,37.6532766609573,http://place.map.kakao.com/2044392023,120
284754527,족발야시장 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 족발야시장",FD6,음식점,02-999-4969,서울 도봉구 창동 12-1,서울 도봉구 노해로69길 21-11,127.05006539364,37.6531032542799,http://place.map.kakao.com/284754527,121
15348173,회랑조개랑,"음식점 > 한식 > 해물,생선 > 회",FD6,음식점,02-996-2413,서울 도봉구 창동 12-1,서울 도봉구 노해로69길 21-11,127.050097126041,37.6531068447389,http://place.map.kakao.com/15348173,121
23326327,가장맛있는족발 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 가장맛있는족발",FD6,음식점,02-900-5849,서울 도봉구 창동 12-2,서울 도봉구 노해로69길 21-7,127.05037990374716,37.653167270344106,http://place.map.kakao.com/23326327,122
1357104422,두레마을우동집 창동점,음식점 > 분식,FD6,음식점,02-994-0010,서울 도봉구 창동 12,서울 도봉구 노해로69길 21-15,127.049827400124,37.6530754245832,http://place.map.kakao.com/1357104422,122
1973850263,홍콩반점0410 창동역점,음식점 > 중식 > 중국요리 > 홍콩반점0410,FD6,음식점,010-4274-0410,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.049059201919,37.6532586460237,http://place.map.kakao.com/1973850263,123
1793862685,두꺼비로멘스 창동점,음식점 > 술집 > 실내포장마차,FD6,음식점,,서울 도봉구 창동 12,서울 도봉구 노해로69길 21-15,127.049879515274,37.6530564819242,http://place.map.kakao.com/1793862685,124
1964656912,915덮닭,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,,서울 도봉구 창동 3,서울 도봉구 마들로11길 75,127.048745236311,37.6531596680843,http://place.map.kakao.com/1964656912,104
16736794,불볶이와튀김범벅 창동직영점,음식점 > 분식 > 떡볶이,FD6,음식점,02-992-1777,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.049020647108,37.65321991979972,http://place.map.kakao.com/16736794,107
849493925,원조돈곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,,서울 도봉구 창동 3-3,서울 도봉구 마들로11길 73,127.04902398929931,37.653132523098364,http://place.map.kakao.com/849493925,116
19357839,닭발나라,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-998-4500,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048737107135,37.6528587432497,http://place.map.kakao.com/19357839,136
12040594,홍어이야기,"음식점 > 한식 > 해물,생선",FD6,음식점,02-996-1767,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048814172485,37.6528695231776,http://place.map.kakao.com/12040594,136
50694341,갑진치킨 창동점,음식점 > 치킨,FD6,음식점,,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.04870422874852,37.652835331279434,http://place.map.kakao.com/50694341,138
1571363574,썬더치킨 창동1호점,음식점 > 치킨 > 썬더치킨,FD6,음식점,070-4140-9957,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048907098663,37.6528739896021,http://place.map.kakao.com/1571363574,138
19479084,박순남의오시는족족,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-994-7001,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.04872915759202,37.652832618036705,http://place.map.kakao.com/19479084,138
17552663,호가네철판곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048818691169,37.6528478977241,http://place.map.kakao.com/17552663,139
19011562,봉평메밀촌,음식점 > 한식 > 국수,FD6,음식점,,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048805085576,37.6528370915619,http://place.map.kakao.com/19011562,140
19011551,봉스떡볶이,음식점 > 분식 > 떡볶이,FD6,음식점,,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048827752127,37.6528406861128,http://place.map.kakao.com/19011551,140
1613681293,허선생네반학년 건조반생선들,"음식점 > 한식 > 해물,생선",FD6,음식점,010-5672-0218,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048802803827,37.6528136669567,http://place.map.kakao.com/1613681293,142
1166155907,구구한식뷔폐,음식점 > 뷔페 > 한식뷔페,FD6,음식점,,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.048800536229,37.6528118659295,http://place.map.kakao.com/1166155907,142
565193772,뉴창동화로숯불구이,"음식점 > 한식 > 육류,고기 > 갈비",FD6,음식점,02-997-3872,서울 도봉구 창동 5,서울 도봉구 마들로11가길 12,127.04882546742083,37.65281275659608,http://place.map.kakao.com/565193772,143
659459046,찌마기 창동점,"음식점 > 한식 > 해물,생선 > 조개",FD6,음식점,02-992-9233,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.04920857001,37.6529306261395,http://place.map.kakao.com/659459046,143
23825356,풍류 창동점,음식점 > 술집 > 일본식주점,FD6,음식점,,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.04920857001,37.6529306261395,http://place.map.kakao.com/23825356,143
12042291,창동쭈꾸미,"음식점 > 한식 > 해물,생선",FD6,음식점,,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.04920857001,37.6529306261395,http://place.map.kakao.com/12042291,143
19615062,원할머니보쌈족발 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 원할머니보쌈족발",FD6,음식점,02-903-5956,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.049312854018,37.6529738297594,http://place.map.kakao.com/19615062,144
19615304,박가부대 창동역점,"음식점 > 한식 > 찌개,전골 > 박가부대",FD6,음식점,02-903-5956,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.049204020521,37.6529054005232,http://place.map.kakao.com/19615304,146
16064956,을지로골뱅이,"음식점 > 술집 > 호프,요리주점",FD6,음식점,02-900-0234,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.049204020521,37.6529054005232,http://place.map.kakao.com/16064956,146
934847543,호호포차 창동점,음식점 > 술집 > 실내포장마차,FD6,음식점,02-998-2522,서울 도봉구 창동 4,서울 도봉구 마들로11가길 13,127.049196072593,37.6528819782892,http://place.map.kakao.com/934847543,147
13320319,두메골솥뚜껑삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-906-5564,서울 도봉구 창동 135-12,서울 도봉구 노해로63다길 14,127.04648470817156,37.65353719122175,http://place.map.kakao.com/13320319,67
9414275,장수보쌈족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-908-3543,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046951420184,37.6532595037582,http://place.map.kakao.com/9414275,68
8820935,사누끼,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-998-9605,서울 도봉구 창동 135-12,서울 도봉구 노해로63다길 14,127.046516406865,37.6534867237033,http://place.map.kakao.com/8820935,68
20548906,장수사철탕,"음식점 > 한식 > 사철탕,영양탕",FD6,음식점,02-903-9675,서울 도봉구 창동 135-12,서울 도봉구 노해로63다길 14,127.046480164059,37.6535191733611,http://place.map.kakao.com/20548906,69
16269124,훼미리호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 135-12,서울 도봉구 노해로63다길 14,127.046480164059,37.6535191733611,http://place.map.kakao.com/16269124,69
254524223,창동포크,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-907-0722,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.04697747166568,37.65323967176957,http://place.map.kakao.com/254524223,70
8581078,취바,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 805,서울 도봉구 노해로63다길 24,127.0463240455638,37.653947201470146,http://place.map.kakao.com/8581078,72
16272033,최고집쭈꾸미,"음식점 > 한식 > 해물,생선",FD6,음식점,,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046815407113,37.6532163106486,http://place.map.kakao.com/16272033,77
790047455,옥이네집,"음식점 > 한식 > 해물,생선",FD6,음식점,,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046824470573,37.653212703121,http://place.map.kakao.com/790047455,77
16415174,리빠똥호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,02-908-7369,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046792738283,37.6532091117817,http://place.map.kakao.com/16415174,78
1611940576,방가네회도매시장,"음식점 > 한식 > 해물,생선 > 회",FD6,음식점,02-999-2581,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046792738283,37.6532091117817,http://place.map.kakao.com/1611940576,78
396625197,2번출구호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.0467904684602,37.65320370678639,http://place.map.kakao.com/396625197,78
2058176704,맥켄치킨 창동역점,음식점 > 치킨,FD6,음식점,02-997-8070,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.04678820316,37.6532055096501,http://place.map.kakao.com/2058176704,79
582256025,북촌통닭,음식점 > 치킨,FD6,음식점,,서울 도봉구 창동 805,서울 도봉구 노해로63다길 24,127.04627425572406,37.654063447747184,http://place.map.kakao.com/582256025,79
620810727,꼼수,"음식점 > 한식 > 육류,고기",FD6,음식점,02-903-0330,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046776864792,37.6531956033379,http://place.map.kakao.com/620810727,80
17013224,칸베이커리 창동점,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-995-0824,서울 도봉구 창동 256-2,서울 도봉구 노해로63다길 21,127.046226492578,37.6537931717291,http://place.map.kakao.com/17013224,80
15930514,청진동해장국,음식점 > 한식 > 해장국 > 청진동해장국,FD6,음식점,02-999-5935,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046792722453,37.653183884275,http://place.map.kakao.com/15930514,81
1748298761,창동야시장,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.04678818281,37.6531730742843,http://place.map.kakao.com/1748298761,82
21231681,페리카나 창동역점,음식점 > 치킨 > 페리카나,FD6,음식점,02-900-9297,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046733799797,37.6531911154933,http://place.map.kakao.com/21231681,82
13577324,창동숯불돼지갈비,"음식점 > 한식 > 육류,고기 > 갈비",FD6,음식점,02-900-9818,서울 도봉구 창동 134-11,서울 도봉구 노해로63다길 15,127.04629319283244,37.65353546456741,http://place.map.kakao.com/13577324,82
771067419,창동식당,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 134-11,서울 도봉구 노해로63다길 15,127.04628979429,37.6535372678661,http://place.map.kakao.com/771067419,83
483727463,추억의뻥튀기방앗간,음식점 > 간식,FD6,음식점,,서울 도봉구 창동 805,서울 도봉구 노해로63다길 24,127.046231205899,37.6540841872281,http://place.map.kakao.com/483727463,83
19015388,신의주찹쌀순대 창동역점,음식점 > 한식 > 순대 > 신의주찹쌀순대,FD6,음식점,02-905-9382,서울 도봉구 창동 134-2,서울 도봉구 노해로63다길 17,127.046199188025,37.6536201937795,http://place.map.kakao.com/19015388,87
246523570,한가득부대찌개,음식점 > 한식,FD6,음식점,010-8640-3189,서울 도봉구 창동 805,서울 도봉구 노해로63다길 24,127.046199501177,37.6541256448377,http://place.map.kakao.com/246523570,87
1477221148,국수한끼,음식점 > 한식 > 국수,FD6,음식점,,서울 도봉구 창동 256-12,,127.046148406054,37.6539643889733,http://place.map.kakao.com/1477221148,87
1595002742,맷돌손두부,음식점 > 한식 > 두부전문점,FD6,음식점,,서울 도봉구 창동 256-3,서울 도봉구 노해로63다길 25,127.046139329649,37.6539472738612,http://place.map.kakao.com/1595002742,88
1173853824,샹츠마라 창동점,음식점 > 중식,FD6,음식점,02-995-3075,서울 도봉구 창동 134-2,서울 도봉구 노해로63다길 17,127.04617766127984,37.6536274100684,http://place.map.kakao.com/1173853824,88
1873107685,돼지네삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,02-999-5120,서울 도봉구 창동 134,서울 도봉구 노해로63다길 17,127.046176528058,37.653627410512,http://place.map.kakao.com/1873107685,88
1617408356,에그구구,"음식점 > 한식 > 해물,생선 > 장어",FD6,음식점,010-6746-7115,서울 도봉구 창동 134-2,서울 도봉구 노해로63다길 17,127.046182183564,37.6536102896297,http://place.map.kakao.com/1617408356,88
267196771,리얼펍 창동역점,"음식점 > 술집 > 호프,요리주점 > 리얼펍",FD6,음식점,02-991-4610,서울 도봉구 창동 134-5,서울 도봉구 노해로63다길 9,127.046384848044,37.6533173907813,http://place.map.kakao.com/267196771,89
16998477,공감떡집,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-903-3934,서울 도봉구 창동 256-2,서울 도봉구 노해로63다길 21,127.046117694146,37.6537787985924,http://place.map.kakao.com/16998477,90
278303998,맥시칸치킨 창동노해로점,음식점 > 치킨 > 맥시칸치킨,FD6,음식점,02-999-5866,서울 도봉구 창동 135-14,서울 도봉구 노해로63다길 6,127.046598919627,37.6531470206971,http://place.map.kakao.com/278303998,92
159875496,새벽길빨간오뎅,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 256-3,서울 도봉구 노해로63다길 25,127.04607250714038,37.65400856678729,http://place.map.kakao.com/159875496,95
651253300,매그넘,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 창동 134-22,서울 도봉구 노해로63다길 7-17,127.046157162907,37.6534652412306,http://place.map.kakao.com/651253300,96
8569877,파리바게뜨 창동역서부점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,음식점,02-902-1188,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.04648104343683,37.653111928883874,http://place.map.kakao.com/8569877,101
399556642,큐브,음식점 > 양식 > 햄버거,FD6,음식점,,서울 도봉구 창동 256-1,서울 도봉구 노해로63다길 29,127.04602275913,37.6541932876128,http://place.map.kakao.com/399556642,105
206173030,금문,음식점 > 중식 > 중국요리,FD6,음식점,02-907-7575,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.04645835951521,37.65308040342768,http://place.map.kakao.com/206173030,105
13288400,앗싸곱창 창동점,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046362047028,37.6530975599883,http://place.map.kakao.com/13288400,108
16935397,한신닭발,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046352974599,37.653086751762,http://place.map.kakao.com/16935397,110
14951756,밀앤미과자점,음식점 > 간식,FD6,음식점,,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046253274174,37.6531228302,http://place.map.kakao.com/14951756,113
23212580,봉구비어 창동역1호점,"음식점 > 술집 > 호프,요리주점 > 봉구비어",FD6,음식점,02-995-4800,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046248741318,37.6531228319772,http://place.map.kakao.com/23212580,113
19978091,육쌈냉면 창동점,음식점 > 한식 > 냉면 > 육쌈냉면,FD6,음식점,02-906-6444,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.04629404750233,37.65308677490149,http://place.map.kakao.com/19978091,113
24926496,덩어리 창동점,"음식점 > 한식 > 육류,고기",FD6,음식점,02-993-0522,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046204553231,37.653134562061865,http://place.map.kakao.com/24926496,115
27511274,광동신대구탕뽈테기,"음식점 > 한식 > 해물,생선",FD6,음식점,02-902-4206,서울 도봉구 창동 134-36,서울 도봉구 노해로63길 79,127.046284943768,37.6530255116548,http://place.map.kakao.com/27511274,119
13107949,마쯔무라돈까스 본점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-991-9801,서울 도봉구 창동 74-25,서울 도봉구 노해로63길 84,127.04657489309784,37.65278033025446,http://place.map.kakao.com/13107949,129
21129840,하북성,음식점 > 중식 > 중국요리,FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.05083168117383,37.655110315486745,http://place.map.kakao.com/21129840,133
21412714,정식품,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.05083168117383,37.655110315486745,http://place.map.kakao.com/21412714,133
21385819,유선식품,음식점 > 분식,FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.05083168117383,37.655110315486745,http://place.map.kakao.com/21385819,133
2031546651,송사부수제쌀고로케 하나로마트창동점,"음식점 > 간식 > 제과,베이커리 > 송사부수제쌀고로케",FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051025493654,37.6551507760165,http://place.map.kakao.com/2031546651,150
19332386,던킨 창동하나로점,음식점 > 간식 > 도넛 > 던킨,FD6,음식점,02-991-0450,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051277013874,37.6550632716712,http://place.map.kakao.com/19332386,172
21573715,초가집,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051281445227,37.6549155086448,http://place.map.kakao.com/21573715,175
21441230,푸른칡냉면,음식점 > 한식 > 냉면,FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051331330164,37.6549479223123,http://place.map.kakao.com/21441230,179
83028974,죽도령 도봉창동점,음식점 > 한식 > 죽,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049342587282,37.6568065961984,http://place.map.kakao.com/83028974,180
21548159,수라당 농협하나로클럽 창동점,"음식점 > 간식 > 떡,한과",FD6,음식점,02-900-6101,서울 도봉구 창동 1-15,서울 도봉구 마들로11길 20,127.051335801102,37.6548578221337,http://place.map.kakao.com/21548159,181
429790222,순수덮밥 도봉구점,음식점 > 한식 > 순수덮밥,FD6,음식점,02-955-0829,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049334667508,37.6568264211158,http://place.map.kakao.com/429790222,182
1492336920,밥하는 녀석들,음식점 > 한식,FD6,음식점,02-955-0828,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.04936526461,37.6568246063514,http://place.map.kakao.com/1492336920,182
1088093105,더사르르아이스크림할인점세계과자,음식점 > 간식 > 아이스크림,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049357335894,37.6568309165435,http://place.map.kakao.com/1088093105,182
397891087,샐러바웃 창동점,음식점 > 샐러드,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.04935393489012,37.65682911600237,http://place.map.kakao.com/397891087,182
550341331,순수덮밥 도봉점,음식점 > 한식,FD6,음식점,02-955-0828,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049365270575,37.6568336161694,http://place.map.kakao.com/550341331,182
